M5 Raw CSV Pipeline Run — 2026-03-22T21:51:24.848918
============================================================
Running data cleaning pipeline...
  Cleaned calendar: 1,969 rows
  Cleaned sales: 3,049 rows
  Cleaned prices: 6,841,121 rows

Step 1: Loaded 4,702,895 records, 3049 SKUs
  Date range: 2011-01-29 → 2016-04-24

Step 2: Feature engineering → 4,702,895 records, 14 features

Step 3: Trained 3049/3049 models
  CA_1_HOBBIES_1_079: MAE=0.87, RMSE=1.01, R²=-0.231
  CA_1_HOBBIES_1_080: MAE=2.14, RMSE=3.38, R²=-0.279
  CA_1_HOBBIES_1_081: MAE=0.86, RMSE=1.03, R²=-0.193
  CA_1_HOBBIES_1_082: MAE=0.23, RMSE=0.37, R²=-0.010
  CA_1_HOBBIES_1_083: MAE=0.64, RMSE=0.85, R²=-0.316
  CA_1_HOBBIES_1_084: MAE=0.67, RMSE=0.88, R²=0.079
  CA_1_HOBBIES_1_085: MAE=1.08, RMSE=1.37, R²=0.093
  CA_1_HOBBIES_1_086: MAE=0.86, RMSE=1.11, R²=0.011
  CA_1_HOBBIES_1_087: MAE=0.84, RMSE=0.89, R²=-2.046
  CA_1_HOBBIES_1_088: MAE=0.70, RMSE=1.06, R²=0.008
  CA_1_HOBBIES_1_089: MAE=1.12, RMSE=1.44, R²=0.014
  CA_1_HOBBIES_1_090: MAE=4.58, RMSE=7.47, R²=-0.034
  CA_1_HOBBIES_1_091: MAE=1.65, RMSE=3.30, R²=-0.072
  CA_1_HOBBIES_1_092: MAE=0.32, RMSE=0.39, R²=-0.130
  CA_1_HOBBIES_1_093: MAE=0.42, RMSE=0.55, R²=-0.002
  CA_1_HOBBIES_1_094: MAE=0.55, RMSE=0.77, R²=0.003
  CA_1_HOBBIES_1_095: MAE=0.26, RMSE=0.37, R²=-0.030
  CA_1_HOBBIES_1_097: MAE=0.60, RMSE=0.66, R²=-0.119
  CA_1_HOBBIES_1_098: MAE=0.66, RMSE=0.80, R²=0.002
  CA_1_HOBBIES_1_099: MAE=0.77, RMSE=0.99, R²=-0.004
  CA_1_HOBBIES_1_100: MAE=0.74, RMSE=0.91, R²=0.011
  CA_1_HOBBIES_1_102: MAE=0.26, RMSE=0.38, R²=-0.005
  CA_1_HOBBIES_1_103: MAE=3.19, RMSE=4.41, R²=-0.023
  CA_1_HOBBIES_1_104: MAE=0.42, RMSE=0.52, R²=-0.027
  CA_1_HOBBIES_1_105: MAE=0.76, RMSE=0.88, R²=-0.400
  CA_1_HOBBIES_1_106: MAE=0.56, RMSE=0.73, R²=0.043
  CA_1_HOBBIES_1_107: MAE=0.23, RMSE=0.37, R²=0.007
  CA_1_HOBBIES_1_108: MAE=0.85, RMSE=1.07, R²=-0.017
  CA_1_HOBBIES_1_109: MAE=0.61, RMSE=0.76, R²=0.011
  CA_1_HOBBIES_1_110: MAE=0.32, RMSE=0.54, R²=-0.003
  CA_1_HOBBIES_1_111: MAE=0.56, RMSE=0.68, R²=-0.090
  CA_1_HOBBIES_1_112: MAE=0.08, RMSE=0.14, R²=-0.483
  CA_1_HOBBIES_1_113: MAE=0.31, RMSE=0.44, R²=-0.008
  CA_1_HOBBIES_1_114: MAE=0.38, RMSE=0.44, R²=-0.100
  CA_1_HOBBIES_1_115: MAE=0.96, RMSE=1.23, R²=-0.024
  CA_1_HOBBIES_1_116: MAE=0.62, RMSE=0.78, R²=-0.048
  CA_1_HOBBIES_1_117: MAE=0.32, RMSE=0.46, R²=0.012
  CA_1_HOBBIES_1_118: MAE=0.31, RMSE=0.49, R²=-0.033
  CA_1_HOBBIES_1_119: MAE=1.03, RMSE=1.53, R²=0.021
  CA_1_HOBBIES_1_120: MAE=0.80, RMSE=1.02, R²=-0.169
  CA_1_HOBBIES_1_121: MAE=0.89, RMSE=1.36, R²=-0.057
  CA_1_HOBBIES_1_122: MAE=1.29, RMSE=2.10, R²=-0.055
  CA_1_HOBBIES_1_123: MAE=0.78, RMSE=1.06, R²=0.008
  CA_1_HOBBIES_1_124: MAE=0.99, RMSE=1.30, R²=0.002
  CA_1_HOBBIES_1_125: MAE=0.71, RMSE=0.90, R²=0.000
  CA_1_HOBBIES_1_126: MAE=0.86, RMSE=1.19, R²=-0.094
  CA_1_HOBBIES_1_127: MAE=0.85, RMSE=1.15, R²=-0.014
  CA_1_HOBBIES_1_128: MAE=0.34, RMSE=0.51, R²=0.035
  CA_1_HOBBIES_1_129: MAE=0.74, RMSE=0.96, R²=0.012
  CA_1_HOBBIES_1_130: MAE=0.93, RMSE=1.16, R²=-0.148
  CA_1_HOBBIES_1_131: MAE=1.28, RMSE=1.87, R²=-0.013
  CA_1_HOBBIES_1_132: MAE=1.18, RMSE=1.58, R²=-0.026
  CA_1_HOBBIES_1_133: MAE=0.51, RMSE=0.54, R²=-0.823
  CA_1_HOBBIES_1_134: MAE=2.53, RMSE=3.15, R²=-0.052
  CA_1_HOBBIES_1_135: MAE=0.27, RMSE=0.39, R²=0.046
  CA_1_HOBBIES_1_136: MAE=0.15, RMSE=0.30, R²=0.004
  CA_1_HOBBIES_1_137: MAE=0.84, RMSE=1.15, R²=0.050
  CA_1_HOBBIES_1_138: MAE=0.16, RMSE=0.29, R²=-0.051
  CA_1_HOBBIES_1_139: MAE=1.13, RMSE=1.66, R²=-0.049
  CA_1_HOBBIES_1_140: MAE=1.43, RMSE=2.64, R²=-0.116
  CA_1_HOBBIES_1_141: MAE=1.11, RMSE=1.43, R²=-0.139
  CA_1_HOBBIES_1_142: MAE=1.29, RMSE=1.59, R²=-0.056
  CA_1_HOBBIES_1_143: MAE=0.53, RMSE=0.66, R²=-0.029
  CA_1_HOBBIES_1_144: MAE=0.74, RMSE=0.97, R²=0.009
  CA_1_HOBBIES_1_145: MAE=0.98, RMSE=1.93, R²=-0.006
  CA_1_HOBBIES_1_146: MAE=0.67, RMSE=0.89, R²=0.021
  CA_1_HOBBIES_1_147: MAE=3.25, RMSE=4.28, R²=-0.089
  CA_1_HOBBIES_1_148: MAE=1.17, RMSE=1.47, R²=0.030
  CA_1_HOBBIES_1_149: MAE=0.73, RMSE=0.86, R²=-0.091
  CA_1_HOBBIES_1_150: MAE=1.96, RMSE=2.52, R²=0.002
  CA_1_HOBBIES_1_151: MAE=0.64, RMSE=0.74, R²=-0.071
  CA_1_HOBBIES_1_152: MAE=0.74, RMSE=0.98, R²=-0.036
  CA_1_HOBBIES_1_153: MAE=1.12, RMSE=1.34, R²=-0.060
  CA_1_HOBBIES_1_154: MAE=1.05, RMSE=1.38, R²=0.039
  CA_1_HOBBIES_1_155: MAE=1.68, RMSE=2.23, R²=-0.106
  CA_1_HOBBIES_1_156: MAE=0.99, RMSE=1.66, R²=0.076
  CA_1_HOBBIES_1_157: MAE=0.76, RMSE=1.00, R²=0.033
  CA_1_HOBBIES_1_158: MAE=1.99, RMSE=2.47, R²=-0.038
  CA_1_HOBBIES_1_159: MAE=1.37, RMSE=1.94, R²=-0.010
  CA_1_HOBBIES_1_160: MAE=0.62, RMSE=0.70, R²=-0.021
  CA_1_HOBBIES_1_161: MAE=1.25, RMSE=2.13, R²=0.048
  CA_1_HOBBIES_1_162: MAE=0.26, RMSE=0.39, R²=-0.048
  CA_1_HOBBIES_1_163: MAE=0.49, RMSE=0.61, R²=0.018
  CA_1_HOBBIES_1_164: MAE=0.86, RMSE=1.10, R²=0.003
  CA_1_HOBBIES_1_165: MAE=0.36, RMSE=0.47, R²=-0.061
  CA_1_HOBBIES_1_166: MAE=0.53, RMSE=1.01, R²=0.510
  CA_1_HOBBIES_1_167: MAE=1.41, RMSE=2.63, R²=-0.010
  CA_1_HOBBIES_1_168: MAE=0.57, RMSE=0.71, R²=-0.014
  CA_1_HOBBIES_1_169: MAE=6.38, RMSE=9.89, R²=-0.021
  CA_1_HOBBIES_1_170: MAE=0.43, RMSE=0.48, R²=-0.052
  CA_1_HOBBIES_1_171: MAE=0.55, RMSE=0.61, R²=-0.022
  CA_1_HOBBIES_1_172: MAE=0.74, RMSE=0.92, R²=-0.031
  CA_1_HOBBIES_1_173: MAE=0.71, RMSE=0.87, R²=0.031
  CA_1_HOBBIES_1_174: MAE=0.18, RMSE=0.30, R²=0.009
  CA_1_HOBBIES_1_175: MAE=0.37, RMSE=0.62, R²=-0.011
  CA_1_HOBBIES_1_176: MAE=0.34, RMSE=0.50, R²=-0.005
  CA_1_HOBBIES_1_177: MAE=1.00, RMSE=1.21, R²=-0.032
  CA_1_HOBBIES_1_178: MAE=6.76, RMSE=9.14, R²=-0.005
  CA_1_HOBBIES_1_179: MAE=0.86, RMSE=1.10, R²=0.029
  CA_1_HOBBIES_1_180: MAE=0.51, RMSE=0.68, R²=-0.016
  CA_1_HOBBIES_1_181: MAE=0.28, RMSE=0.54, R²=-0.148
  CA_1_HOBBIES_1_183: MAE=0.68, RMSE=0.72, R²=-3.228
  CA_1_HOBBIES_1_184: MAE=0.36, RMSE=0.50, R²=0.000
  CA_1_HOBBIES_1_185: MAE=0.49, RMSE=0.63, R²=0.006
  CA_1_HOBBIES_1_186: MAE=0.90, RMSE=1.22, R²=-0.089
  CA_1_HOBBIES_1_187: MAE=0.73, RMSE=1.09, R²=0.002
  CA_1_HOBBIES_1_188: MAE=0.34, RMSE=0.60, R²=-0.078
  CA_1_HOBBIES_1_189: MAE=6.01, RMSE=8.50, R²=-0.004
  CA_1_HOBBIES_1_190: MAE=0.27, RMSE=0.40, R²=0.009
  CA_1_HOBBIES_1_191: MAE=0.26, RMSE=0.44, R²=-0.002
  CA_1_HOBBIES_1_192: MAE=0.14, RMSE=0.28, R²=-0.004
  CA_1_HOBBIES_1_193: MAE=0.70, RMSE=1.00, R²=0.095
  CA_1_HOBBIES_1_194: MAE=1.14, RMSE=1.45, R²=0.024
  CA_1_HOBBIES_1_195: MAE=0.78, RMSE=0.98, R²=0.000
  CA_1_HOBBIES_1_197: MAE=0.28, RMSE=0.42, R²=-0.003
  CA_1_HOBBIES_1_198: MAE=0.84, RMSE=1.09, R²=-0.038
  CA_1_HOBBIES_1_199: MAE=0.47, RMSE=0.64, R²=-0.002
  CA_1_HOBBIES_1_200: MAE=0.77, RMSE=0.91, R²=-0.002
  CA_1_HOBBIES_1_201: MAE=0.92, RMSE=1.33, R²=-0.001
  CA_1_HOBBIES_1_202: MAE=1.27, RMSE=1.58, R²=-0.015
  CA_1_HOBBIES_1_203: MAE=0.70, RMSE=0.86, R²=-0.005
  CA_1_HOBBIES_1_204: MAE=0.79, RMSE=1.00, R²=-0.013
  CA_1_HOBBIES_1_205: MAE=0.27, RMSE=0.47, R²=-0.020
  CA_1_HOBBIES_1_206: MAE=0.93, RMSE=1.13, R²=0.015
  CA_1_HOBBIES_1_207: MAE=0.30, RMSE=0.42, R²=0.009
  CA_1_HOBBIES_1_208: MAE=1.20, RMSE=1.48, R²=0.065
  CA_1_HOBBIES_1_209: MAE=3.16, RMSE=4.71, R²=-0.004
  CA_1_HOBBIES_1_210: MAE=0.03, RMSE=0.05, R²=0.000
  CA_1_HOBBIES_1_211: MAE=1.65, RMSE=2.35, R²=-0.092
  CA_1_HOBBIES_1_212: MAE=0.09, RMSE=0.13, R²=-0.356
  CA_1_HOBBIES_1_213: MAE=0.80, RMSE=1.04, R²=0.009
  CA_1_HOBBIES_1_214: MAE=0.14, RMSE=0.19, R²=-0.535
  CA_1_HOBBIES_1_215: MAE=0.82, RMSE=1.11, R²=0.012
  CA_1_HOBBIES_1_216: MAE=1.19, RMSE=1.43, R²=-0.152
  CA_1_HOBBIES_1_217: MAE=0.24, RMSE=0.44, R²=0.009
  CA_1_HOBBIES_1_218: MAE=0.47, RMSE=0.65, R²=-0.017
  CA_1_HOBBIES_1_219: MAE=0.37, RMSE=0.50, R²=-0.001
  CA_1_HOBBIES_1_220: MAE=0.58, RMSE=0.82, R²=0.019
  CA_1_HOBBIES_1_221: MAE=0.47, RMSE=0.67, R²=0.050
  CA_1_HOBBIES_1_223: MAE=1.09, RMSE=2.62, R²=-0.003
  CA_1_HOBBIES_1_224: MAE=0.43, RMSE=0.61, R²=-0.010
  CA_1_HOBBIES_1_225: MAE=0.63, RMSE=0.70, R²=-0.029
  CA_1_HOBBIES_1_226: MAE=0.88, RMSE=1.13, R²=-0.039
  CA_1_HOBBIES_1_227: MAE=0.49, RMSE=0.75, R²=-0.002
  CA_1_HOBBIES_1_228: MAE=0.81, RMSE=1.11, R²=-0.001
  CA_1_HOBBIES_1_229: MAE=0.30, RMSE=0.42, R²=-0.015
  CA_1_HOBBIES_1_230: MAE=0.25, RMSE=0.36, R²=-0.001
  CA_1_HOBBIES_1_231: MAE=0.77, RMSE=1.00, R²=-0.001
  CA_1_HOBBIES_1_232: MAE=2.18, RMSE=2.89, R²=-0.076
  CA_1_HOBBIES_1_233: MAE=3.52, RMSE=5.45, R²=-0.008
  CA_1_HOBBIES_1_234: MAE=3.51, RMSE=6.20, R²=0.015
  CA_1_HOBBIES_1_235: MAE=0.68, RMSE=0.80, R²=-0.007
  CA_1_HOBBIES_1_236: MAE=1.36, RMSE=2.02, R²=0.396
  CA_1_HOBBIES_1_237: MAE=0.79, RMSE=0.97, R²=-0.139
  CA_1_HOBBIES_1_238: MAE=0.57, RMSE=0.64, R²=0.003
  CA_1_HOBBIES_1_239: MAE=0.60, RMSE=0.83, R²=-0.019
  CA_1_HOBBIES_1_240: MAE=0.78, RMSE=1.03, R²=-0.057
  CA_1_HOBBIES_1_241: MAE=3.57, RMSE=4.30, R²=-1.602
  CA_1_HOBBIES_1_242: MAE=0.95, RMSE=1.18, R²=-0.139
  CA_1_HOBBIES_1_243: MAE=0.38, RMSE=0.51, R²=0.004
  CA_1_HOBBIES_1_244: MAE=4.71, RMSE=6.77, R²=0.043
  CA_1_HOBBIES_1_245: MAE=0.24, RMSE=0.40, R²=0.022
  CA_1_HOBBIES_1_246: MAE=0.64, RMSE=0.71, R²=-1.420
  CA_1_HOBBIES_1_247: MAE=1.11, RMSE=1.47, R²=-0.183
  CA_1_HOBBIES_1_248: MAE=1.45, RMSE=1.91, R²=-0.081
  CA_1_HOBBIES_1_249: MAE=0.90, RMSE=1.21, R²=-0.089
  CA_1_HOBBIES_1_250: MAE=0.32, RMSE=0.42, R²=-0.029
  CA_1_HOBBIES_1_251: MAE=0.57, RMSE=0.86, R²=-0.053
  CA_1_HOBBIES_1_252: MAE=1.28, RMSE=1.86, R²=-0.030
  CA_1_HOBBIES_1_253: MAE=0.62, RMSE=0.76, R²=-0.061
  CA_1_HOBBIES_1_254: MAE=6.39, RMSE=9.11, R²=0.014
  CA_1_HOBBIES_1_255: MAE=0.99, RMSE=1.61, R²=-0.035
  CA_1_HOBBIES_1_256: MAE=5.87, RMSE=7.23, R²=-0.073
  CA_1_HOBBIES_1_257: MAE=0.30, RMSE=0.46, R²=-0.003
  CA_1_HOBBIES_1_258: MAE=0.99, RMSE=1.17, R²=-0.108
  CA_1_HOBBIES_1_259: MAE=0.32, RMSE=0.45, R²=-0.013
  CA_1_HOBBIES_1_260: MAE=0.76, RMSE=0.79, R²=-2.278
  CA_1_HOBBIES_1_261: MAE=5.21, RMSE=7.14, R²=-0.006
  CA_1_HOBBIES_1_262: MAE=0.69, RMSE=0.86, R²=-0.116
  CA_1_HOBBIES_1_263: MAE=0.31, RMSE=0.47, R²=-0.001
  CA_1_HOBBIES_1_264: MAE=0.58, RMSE=0.68, R²=-0.025
  CA_1_HOBBIES_1_265: MAE=0.48, RMSE=0.64, R²=0.022
  CA_1_HOBBIES_1_266: MAE=0.72, RMSE=1.03, R²=0.071
  CA_1_HOBBIES_1_267: MAE=0.21, RMSE=0.37, R²=0.057
  CA_1_HOBBIES_1_268: MAE=8.38, RMSE=11.96, R²=-0.002
  CA_1_HOBBIES_1_269: MAE=0.52, RMSE=0.74, R²=-0.009
  CA_1_HOBBIES_1_270: MAE=0.77, RMSE=0.96, R²=-0.005
  CA_1_HOBBIES_1_271: MAE=0.40, RMSE=0.56, R²=0.020
  CA_1_HOBBIES_1_272: MAE=0.19, RMSE=0.34, R²=0.002
  CA_1_HOBBIES_1_273: MAE=0.36, RMSE=0.45, R²=-0.022
  CA_1_HOBBIES_1_274: MAE=0.12, RMSE=0.21, R²=-0.019
  CA_1_HOBBIES_1_275: MAE=0.92, RMSE=0.97, R²=-2.442
  CA_1_HOBBIES_1_276: MAE=0.64, RMSE=0.79, R²=0.027
  CA_1_HOBBIES_1_277: MAE=0.99, RMSE=1.16, R²=-0.203
  CA_1_HOBBIES_1_278: MAE=6.96, RMSE=8.88, R²=0.020
  CA_1_HOBBIES_1_279: MAE=1.04, RMSE=1.38, R²=-0.199
  CA_1_HOBBIES_1_280: MAE=0.75, RMSE=0.98, R²=0.033
  CA_1_HOBBIES_1_281: MAE=0.63, RMSE=0.80, R²=0.107
  CA_1_HOBBIES_1_282: MAE=0.93, RMSE=1.22, R²=0.017
  CA_1_HOBBIES_1_283: MAE=0.58, RMSE=0.65, R²=-0.005
  CA_1_HOBBIES_1_284: MAE=0.27, RMSE=0.42, R²=-0.006
  CA_1_HOBBIES_1_285: MAE=0.15, RMSE=0.32, R²=0.055
  CA_1_HOBBIES_1_286: MAE=4.33, RMSE=6.96, R²=-0.156
  CA_1_HOBBIES_1_287: MAE=0.97, RMSE=1.31, R²=-0.097
  CA_1_HOBBIES_1_288: MAE=5.08, RMSE=7.74, R²=-0.004
  CA_1_HOBBIES_1_289: MAE=0.43, RMSE=0.63, R²=0.023
  CA_1_HOBBIES_1_290: MAE=0.39, RMSE=0.57, R²=0.007
  CA_1_HOBBIES_1_292: MAE=0.67, RMSE=0.78, R²=-0.001
  CA_1_HOBBIES_1_293: MAE=0.52, RMSE=0.71, R²=0.005
  CA_1_HOBBIES_1_294: MAE=0.31, RMSE=0.46, R²=-0.004
  CA_1_HOBBIES_1_295: MAE=4.94, RMSE=6.34, R²=0.031
  CA_1_HOBBIES_1_296: MAE=0.64, RMSE=0.75, R²=-0.002
  CA_1_HOBBIES_1_297: MAE=1.07, RMSE=1.47, R²=0.004
  CA_1_HOBBIES_1_298: MAE=0.55, RMSE=0.91, R²=0.262
  CA_1_HOBBIES_1_299: MAE=0.29, RMSE=0.66, R²=0.011
  CA_1_HOBBIES_1_300: MAE=1.25, RMSE=1.68, R²=-0.000
  CA_1_HOBBIES_1_301: MAE=0.92, RMSE=1.24, R²=0.040
  CA_1_HOBBIES_1_302: MAE=0.07, RMSE=0.18, R²=-0.003
  CA_1_HOBBIES_1_303: MAE=0.49, RMSE=0.75, R²=-0.066
  CA_1_HOBBIES_1_304: MAE=0.23, RMSE=0.39, R²=-0.004
  CA_1_HOBBIES_1_305: MAE=0.34, RMSE=0.55, R²=-0.001
  CA_1_HOBBIES_1_306: MAE=0.48, RMSE=0.61, R²=-0.010
  CA_1_HOBBIES_1_307: MAE=0.28, RMSE=0.37, R²=-0.015
  CA_1_HOBBIES_1_308: MAE=0.27, RMSE=0.49, R²=0.276
  CA_1_HOBBIES_1_309: MAE=0.74, RMSE=0.90, R²=-0.084
  CA_1_HOBBIES_1_310: MAE=0.64, RMSE=0.75, R²=0.002
  CA_1_HOBBIES_1_311: MAE=0.43, RMSE=0.54, R²=-0.115
  CA_1_HOBBIES_1_312: MAE=3.82, RMSE=4.95, R²=-0.080
  CA_1_HOBBIES_1_313: MAE=0.88, RMSE=1.13, R²=0.029
  CA_1_HOBBIES_1_314: MAE=0.20, RMSE=0.34, R²=-0.023
  CA_1_HOBBIES_1_315: MAE=0.36, RMSE=0.64, R²=-0.006
  CA_1_HOBBIES_1_316: MAE=0.98, RMSE=1.20, R²=-0.177
  CA_1_HOBBIES_1_317: MAE=0.78, RMSE=0.97, R²=-0.003
  CA_1_HOBBIES_1_318: MAE=0.56, RMSE=0.72, R²=-0.006
  CA_1_HOBBIES_1_319: MAE=3.47, RMSE=5.65, R²=0.008
  CA_1_HOBBIES_1_320: MAE=0.83, RMSE=1.05, R²=0.028
  CA_1_HOBBIES_1_321: MAE=1.11, RMSE=1.47, R²=-0.008
  CA_1_HOBBIES_1_322: MAE=0.33, RMSE=0.50, R²=0.005
  CA_1_HOBBIES_1_323: MAE=0.89, RMSE=1.08, R²=0.012
  CA_1_HOBBIES_1_324: MAE=1.16, RMSE=1.54, R²=-0.214
  CA_1_HOBBIES_1_325: MAE=0.33, RMSE=0.52, R²=0.034
  CA_1_HOBBIES_1_326: MAE=0.72, RMSE=0.95, R²=-0.007
  CA_1_HOBBIES_1_327: MAE=0.90, RMSE=1.16, R²=0.007
  CA_1_HOBBIES_1_328: MAE=0.63, RMSE=0.73, R²=-0.061
  CA_1_HOBBIES_1_329: MAE=0.93, RMSE=1.15, R²=0.030
  CA_1_HOBBIES_1_330: MAE=0.78, RMSE=0.98, R²=-0.037
  CA_1_HOBBIES_1_331: MAE=0.56, RMSE=0.80, R²=-0.035
  CA_1_HOBBIES_1_332: MAE=0.92, RMSE=1.24, R²=0.018
  CA_1_HOBBIES_1_333: MAE=0.42, RMSE=0.55, R²=0.009
  CA_1_HOBBIES_1_334: MAE=0.77, RMSE=0.97, R²=-0.011
  CA_1_HOBBIES_1_335: MAE=0.02, RMSE=0.02, R²=0.000
  CA_1_HOBBIES_1_336: MAE=0.17, RMSE=0.35, R²=-0.008
  CA_1_HOBBIES_1_337: MAE=1.93, RMSE=2.33, R²=0.016
  CA_1_HOBBIES_1_338: MAE=1.03, RMSE=1.26, R²=-0.012
  CA_1_HOBBIES_1_339: MAE=1.70, RMSE=2.50, R²=-0.149
  CA_1_HOBBIES_1_340: MAE=0.64, RMSE=0.90, R²=-0.022
  CA_1_HOBBIES_1_341: MAE=5.62, RMSE=7.11, R²=-0.095
  CA_1_HOBBIES_1_342: MAE=0.63, RMSE=0.78, R²=-0.042
  CA_1_HOBBIES_1_343: MAE=0.71, RMSE=0.90, R²=0.025
  CA_1_HOBBIES_1_344: MAE=0.73, RMSE=0.92, R²=-0.045
  CA_1_HOBBIES_1_345: MAE=1.12, RMSE=1.47, R²=-0.005
  CA_1_HOBBIES_1_346: MAE=0.61, RMSE=0.79, R²=-0.021
  CA_1_HOBBIES_1_347: MAE=0.39, RMSE=0.49, R²=-0.016
  CA_1_HOBBIES_1_348: MAE=8.85, RMSE=11.50, R²=-0.062
  CA_1_HOBBIES_1_349: MAE=0.29, RMSE=0.54, R²=0.332
  CA_1_HOBBIES_1_350: MAE=0.44, RMSE=0.50, R²=-0.273
  CA_1_HOBBIES_1_351: MAE=0.68, RMSE=0.80, R²=0.004
  CA_1_HOBBIES_1_352: MAE=0.81, RMSE=1.00, R²=-0.028
  CA_1_HOBBIES_1_353: MAE=3.96, RMSE=4.78, R²=-0.134
  CA_1_HOBBIES_1_354: MAE=2.66, RMSE=3.49, R²=-0.108
  CA_1_HOBBIES_1_355: MAE=0.44, RMSE=0.65, R²=0.218
  CA_1_HOBBIES_1_356: MAE=0.74, RMSE=0.95, R²=-0.016
  CA_1_HOBBIES_1_357: MAE=0.94, RMSE=1.23, R²=0.002
  CA_1_HOBBIES_1_358: MAE=1.11, RMSE=1.45, R²=-0.010
  CA_1_HOBBIES_1_359: MAE=0.27, RMSE=0.39, R²=0.004
  CA_1_HOBBIES_1_360: MAE=0.25, RMSE=0.34, R²=-0.078
  CA_1_HOBBIES_1_361: MAE=0.43, RMSE=0.51, R²=0.104
  CA_1_HOBBIES_1_362: MAE=0.34, RMSE=0.47, R²=-0.001
  CA_1_HOBBIES_1_363: MAE=0.37, RMSE=0.53, R²=-0.001
  CA_1_HOBBIES_1_364: MAE=0.78, RMSE=1.02, R²=-0.001
  CA_1_HOBBIES_1_365: MAE=0.23, RMSE=0.38, R²=0.000
  CA_1_HOBBIES_1_366: MAE=0.39, RMSE=0.49, R²=-0.011
  CA_1_HOBBIES_1_367: MAE=0.99, RMSE=1.28, R²=0.055
  CA_1_HOBBIES_1_368: MAE=0.41, RMSE=0.61, R²=-0.007
  CA_1_HOBBIES_1_369: MAE=6.10, RMSE=9.91, R²=-0.025
  CA_1_HOBBIES_1_370: MAE=5.07, RMSE=6.41, R²=-0.322
  CA_1_HOBBIES_1_371: MAE=8.21, RMSE=10.51, R²=-0.010
  CA_1_HOBBIES_1_372: MAE=0.73, RMSE=0.95, R²=0.048
  CA_1_HOBBIES_1_373: MAE=1.07, RMSE=1.42, R²=-0.172
  CA_1_HOBBIES_1_374: MAE=0.92, RMSE=1.14, R²=-0.045
  CA_1_HOBBIES_1_375: MAE=0.13, RMSE=0.29, R²=0.008
  CA_1_HOBBIES_1_376: MAE=0.51, RMSE=0.61, R²=-0.006
  CA_1_HOBBIES_1_377: MAE=0.34, RMSE=0.47, R²=-0.006
  CA_1_HOBBIES_1_378: MAE=1.63, RMSE=2.22, R²=-0.033
  CA_1_HOBBIES_1_379: MAE=1.19, RMSE=1.43, R²=-0.081
  CA_1_HOBBIES_1_380: MAE=1.06, RMSE=1.43, R²=-0.008
  CA_1_HOBBIES_1_381: MAE=4.10, RMSE=5.60, R²=0.013
  CA_1_HOBBIES_1_382: MAE=0.65, RMSE=0.75, R²=-0.096
  CA_1_HOBBIES_1_383: MAE=0.85, RMSE=1.09, R²=-0.000
  CA_1_HOBBIES_1_384: MAE=0.34, RMSE=0.64, R²=0.434
  CA_1_HOBBIES_1_385: MAE=0.19, RMSE=0.30, R²=-0.161
  CA_1_HOBBIES_1_386: MAE=0.55, RMSE=0.76, R²=-0.011
  CA_1_HOBBIES_1_387: MAE=8.62, RMSE=11.93, R²=-0.022
  CA_1_HOBBIES_1_388: MAE=0.87, RMSE=1.16, R²=-0.020
  CA_1_HOBBIES_1_389: MAE=0.43, RMSE=0.57, R²=-0.013
  CA_1_HOBBIES_1_390: MAE=0.36, RMSE=0.44, R²=-0.085
  CA_1_HOBBIES_1_391: MAE=0.23, RMSE=0.29, R²=-0.320
  CA_1_HOBBIES_1_392: MAE=0.95, RMSE=1.27, R²=-0.047
  CA_1_HOBBIES_1_393: MAE=0.46, RMSE=0.53, R²=0.001
  CA_1_HOBBIES_1_394: MAE=1.19, RMSE=1.64, R²=-0.104
  CA_1_HOBBIES_1_395: MAE=0.64, RMSE=0.82, R²=-0.009
  CA_1_HOBBIES_1_396: MAE=0.23, RMSE=0.46, R²=-0.009
  CA_1_HOBBIES_1_397: MAE=1.13, RMSE=1.58, R²=0.003
  CA_1_HOBBIES_1_398: MAE=5.33, RMSE=7.21, R²=-0.024
  CA_1_HOBBIES_1_399: MAE=0.67, RMSE=0.88, R²=0.022
  CA_1_HOBBIES_1_400: MAE=1.92, RMSE=2.59, R²=0.029
  CA_1_HOBBIES_1_401: MAE=0.49, RMSE=0.86, R²=-0.248
  CA_1_HOBBIES_1_402: MAE=0.19, RMSE=0.45, R²=-0.014
  CA_1_HOBBIES_1_403: MAE=0.38, RMSE=0.49, R²=0.007
  CA_1_HOBBIES_1_404: MAE=4.77, RMSE=6.11, R²=-0.109
  CA_1_HOBBIES_1_405: MAE=0.28, RMSE=0.39, R²=-0.036
  CA_1_HOBBIES_1_406: MAE=0.26, RMSE=0.36, R²=-0.032
  CA_1_HOBBIES_1_407: MAE=1.11, RMSE=1.41, R²=0.001
  CA_1_HOBBIES_1_408: MAE=2.13, RMSE=2.90, R²=0.008
  CA_1_HOBBIES_1_409: MAE=0.76, RMSE=1.05, R²=-0.003
  CA_1_HOBBIES_1_410: MAE=0.65, RMSE=0.77, R²=-0.006
  CA_1_HOBBIES_1_411: MAE=0.62, RMSE=0.83, R²=-0.010
  CA_1_HOBBIES_1_412: MAE=0.93, RMSE=1.23, R²=-0.086
  CA_1_HOBBIES_1_413: MAE=0.65, RMSE=0.87, R²=0.040
  CA_1_HOBBIES_1_414: MAE=0.51, RMSE=0.66, R²=0.051
  CA_1_HOBBIES_1_415: MAE=0.95, RMSE=1.31, R²=0.000
